msa_name,msa_code,5-Year Household Growth,1-Year Household Growth,Population,5-Year Population Growth,1-Year Population Growth,Vacancy_Rate,ACS_1_Year_Median_Price,5-Year Price Growth,ACS_1_Year_Median_Rent,5-Year Rent Growth,ACS_1_Year_Rent-Price_Ratio,Total_Units,msa_name_original,Population_Size_Category,msa_code_bls,Jobs,5-Year Job Growth,Income,5-Year Income Growth,Unemployment_Rate,permit_data_for_year,sfh_permits,duplex_unit_permits,small_multifamily_unit_permits,commercial_multifamily_unit_permits,total_unit_permits,percent_sfh,percent_duplex,percent_small_multi,percent_large_multi,Permits_as_Percent_of_Total_Units,housecanary_median_price,housecanary_median_rent,hc_median_rent_upper_bound,housecanary_rentpriceratio,1-Year Price Forecast,1-Year Rent Forecast,state,metro_or_micro_area,median_prop_taxes_by_msa,insurance,1-Year_HH_Growth_Minus_Percent_New_Supply,Median_Prop_Tax_Rate,Normalized Total Employment,5-Year Job Growth x Normalized,RANK_5-Year Household Growth,RANK_5-Year Population Growth,RANK_5-Year Job Growth,RANK_5-Year Job Growth x Normalized,RANK_Income,RANK_5-Year Income Growth,RANK_Unemployment_Rate,RANK_Permits_as_Percent_of_Total_Units,RANK_1-Year_HH_Growth_Minus_Percent_New_Supply,RANK_ACS_1_Year_Rent-Price_Ratio,RANK_housecanary_rentpriceratio,RANK_1-Year Price Forecast,RANK_ACS_1_Year_Median_Price,RANK_insurance,RANK_Median_Prop_Tax_Rate,RANK_Vacancy_Rate
"Houston, TX",26420,0.11113317769813347,0.02640376564886207,7170269.0,0.07602822119549003,0.013274528873283821,0.0865475480807697,308200.0,0.5056179775280899,1239.0,0.3194888178913738,0.40201168072680077,2774602.0,"Houston-Pasadena-The Woodlands, TX",5,26420,3458700.0,0.09293433609302904,66304.68,0.19781871471381196,4.7,2023.0,50444.0,1786.0,1820.0,16491.0,68755.0,73.36775507235838,2.5976292633263034,2.6470802123481927,23.985164715293433,0.024780130627744087,331900.0,2005.0,2426.0,0.006040976197649895,0.02575372431331946,-0.0017108639863130382,TX,Metropolitan Statistical Area,6405.0,4643.0,0.001623635021117984,0.020781959766385465,0.3372403865926383,3.1341211431743288,320,312,301,367,344,182,98,32,146,283,172,77,138,68,13,215
"Green Bay, WI",24580,0.05148857513666575,0.010988595456333001,328011.0,0.038512317672797274,0.004351021158026884,0.0863417034596826,264800.0,0.5140080045740423,856.0,0.22285714285714286,0.32326283987915405,146314.0,"Green Bay, WI",3,24580,179500.0,0.001115448968209698,54773.16,0.311302550823509,2.4,2023.0,578.0,218.0,222.0,193.0,993.0,58.20745216515609,21.953675730110778,22.356495468277945,19.436052366565963,0.00678677365118854,,,,,0.05441489778748276,,WI,Metropolitan Statistical Area,3292.0,2038.0,0.004201821805144461,0.01243202416918429,0.01613740293567561,0.0018000449454183508,195,224,97,100,213,310,356,213,220,119,346,280,189,307,87,216
"Detroit, MI",19820,0.03558706383100112,0.006664910462470956,4375604.0,0.016491842588404578,-0.001649162003015402,0.0854036117924124,251200.0,0.3932334997226844,991.0,0.30223390275952694,0.3945063694267516,1905259.0,"Detroit-Warren-Dearborn, MI",5,19820,2048900.0,0.0006837606837606369,63806.6,0.2374694931321728,4.1,2023.0,4541.0,220.0,393.0,1800.0,6734.0,67.43391743391743,3.267003267003267,5.836055836055836,26.73002673002673,0.0035344276027563706,257700.0,1768.0,2233.0,0.00686069072564998,0.06153610459729597,0.017349063150589705,MI,Metropolitan Statistical Area,3848.0,2956.0,0.0031304828597145855,0.015318471337579617,0.19919117143052986,0.013619909157642135,140,138,95,150,332,224,180,299,191,269,254,317,203,196,37,217
"Staunton, VA",44420,0.044550056824052074,0.0025186419165476757,125355.0,0.042167222300740756,0.007231529468482584,0.0851491240770233,273100.0,0.30607364897178385,878.0,0.24186704384724186,0.3214939582570487,55256.0,"Staunton-Stuarts Draft, VA",2,44420,54200.0,0.05242718446601935,51798.24,0.21980847885185284,3.2,2023.0,415.0,6.0,9.0,181.0,605.0,68.59504132231405,0.9917355371900828,1.487603305785124,29.917355371900825,0.010949037208628927,331800.0,1835.0,2392.0,0.0055304400241109105,0.05295099642549905,,VA,Metropolitan Statistical Area,1470.0,2694.0,-0.008430395292081252,0.005382643720248993,0.003867884805577588,0.02027823101953296,173,241,224,168,158,205,325,142,20,114,117,275,179,219,276,218
"Topeka, KS",45820,0.019464616564090553,0.004195422793732038,232995.0,-0.0016582255700953801,-0.0018335810952648196,0.0851480607340448,184000.0,0.32947976878612717,736.0,0.17384370015948963,0.4,104653.0,"Topeka, KS",2,45820,117800.0,0.06317689530685922,47416.72,0.09825601002071593,3.5,2023.0,303.0,50.0,50.0,0.0,353.0,85.8356940509915,14.1643059490085,14.1643059490085,0.0,0.0033730518953111713,180700.0,2264.0,3335.0,0.012529053680132816,0.0608617353706673,,KS,Metropolitan Statistical Area,2179.0,5688.0,0.000822370898420867,0.011842391304347825,0.010095668948229096,0.06378130201949792,79,75,242,238,95,70,290,306,133,276,319,311,318,10,101,219
"Davenport, IA",19340,0.034446431474556984,0.012571850512740537,382983.0,-0.0004123808206378331,-0.002791266875838096,0.0850990406515287,177100.0,0.27870036101083034,751.0,0.18829113924050633,0.42405420666290233,173868.0,"Davenport-Moline-Rock Island, IA-IL",3,19340,181400.0,-0.028907922912205564,46787.0,-0.04724843017037805,4.9,2023.0,366.0,16.0,91.0,157.0,614.0,59.60912052117264,2.6058631921824102,14.82084690553746,25.570032573289904,0.003531414636390825,180100.0,1360.0,1831.0,0.007551360355358134,0.05027673243163333,0.014718614718614687,IA,Metropolitan Statistical Area,3078.0,3230.0,0.009040435876349711,0.017380011293054772,0.016323453090880603,-0.047187712361218014,137,79,17,14,85,17,83,300,310,312,285,258,329,169,25,220
"Bloomington, IL",14010,0.03664295444225821,0.008703976435935198,171284.0,-0.011239327833932725,-0.0009973462424542883,0.0846141509181791,211000.0,0.2552052349791791,869.0,0.24856321839080459,0.41184834123222747,74822.0,"Bloomington, IL",2,14010,99900.0,0.07303974221267451,47989.24,0.1352531614427004,4.8,2023.0,159.0,52.0,56.0,0.0,215.0,73.95348837209302,24.186046511627907,26.046511627906977,0.0,0.0028734864077410386,245000.0,1685.0,2445.0,0.006877551020408163,0.039492349499599566,,IL,Metropolitan Statistical Area,4073.0,3587.0,0.0058304900281941595,0.019303317535545025,0.008342880643929379,0.060936185154371374,145,48,264,235,103,107,88,316,257,298,256,186,273,145,18,221
"Fayetteville, AR",22220,0.12469430919385754,0.028721271171924592,550596.0,0.120434339343892,0.02329281143657899,0.0845120939720684,342100.0,0.9706221198156681,1001.0,0.4918032786885246,0.29260450160771706,223045.0,"Fayetteville-Springdale-Rogers, AR",4,22220,314700.0,0.15106071689831757,58475.04,0.39233578901751986,2.6,2023.0,5349.0,428.0,511.0,1055.0,6915.0,77.353579175705,6.189443239334779,7.389732465654374,15.256688358640636,0.031002712457127487,350800.0,1630.0,2098.0,0.004646522234891677,0.03785228036111943,0.02951699463327362,AR,Metropolitan Statistical Area,1442.0,4675.0,-0.0022814412852028947,0.004215141771411868,0.029376340295525983,0.44376110248910894,334,355,355,335,281,344,351,19,73,71,52,166,114,35,322,222
"Dayton, OH",19430,0.030304135254955226,0.00986725518753146,812506.0,0.01450006430322153,0.001760619817082944,0.0843419695275747,209800.0,,823.0,,0.392278360343184,370302.0,"Dayton-Kettering-Beavercreek, OH",4,19380,389000.0,-0.004860578152980355,58668.48,0.34832749740071955,4.4,2023.0,1120.0,10.0,98.0,548.0,1766.0,63.42015855039637,0.5662514156285391,5.549263873159683,31.030577576443942,0.004769080372236715,237100.0,1506.0,2020.0,0.006351750316322227,0.05818709093461871,0.014349775784753271,OH,Metropolitan Statistical Area,3513.0,2613.0,0.0050981748152947445,0.016744518589132507,0.036651880575384585,-0.017814932999035936,118,133,76,32,286,327,132,260,243,267,212,297,275,238,28,223
"San Antonio, TX",41700,0.1695446620382417,0.021812474877379646,2570862.0,0.0813267847371217,0.01637073311897869,0.0841883841704694,292700.0,0.6082417582417582,1175.0,0.3758782201405152,0.40143491629654937,1015924.0,"San Antonio-New Braunfels, TX",5,41700,1193800.0,0.10496112550907077,53418.04,0.15480687081253675,4.0,2023.0,8718.0,480.0,519.0,7248.0,16485.0,52.88444040036397,2.911737943585077,3.1483166515013647,43.96724294813467,0.016226607502135986,266600.0,1663.0,2023.0,0.006237809452363091,0.008126542455678898,-0.0027700831024929373,TX,Metropolitan Statistical Area,3719.0,4643.0,0.00558586737524366,0.01270584215920738,0.11545880947484896,1.2118686592417514,360,319,318,355,188,129,210,83,252,282,199,12,152,59,77,224
"Toledo, OH",45780,0.026311074189003185,0.011608350626778683,604180.0,-0.0016919914607305966,-0.0027581038902304363,0.0839358086618323,184900.0,0.4168582375478927,764.0,0.28836424957841483,0.413196322336398,275115.0,"Toledo, OH",4,45780,309400.0,-0.008968609865470878,55744.0,0.11670156359052886,5.1,2023.0,789.0,108.0,108.0,442.0,1339.0,58.92457057505601,8.06572068707991,8.06572068707991,33.00970873786408,0.004867055594933028,188400.0,1411.0,1964.0,0.007489384288747346,0.06449115280805828,-0.08007626310772165,OH,Metropolitan Statistical Area,2663.0,2613.0,0.006741295031845655,0.014402379664683614,0.02885735828363836,-0.025881038819406673,102,74,65,21,232,85,67,256,274,299,277,330,316,235,50,225
"Dalton, GA",19140,0.022114608555286523,0.019461047716798487,143096.0,-0.002168652855160487,0.0011684122886188248,0.0838623333875897,224700.0,0.7418604651162791,783.0,0.40827338129496404,0.3484646194926569,55293.0,"Dalton, GA",2,19140,69100.0,0.03288490284005974,51677.08,0.37890413619902596,4.9,2023.0,366.0,50.0,86.0,44.0,496.0,73.79032258064517,10.080645161290322,17.338709677419356,8.870967741935484,0.00897039408243358,240900.0,1490.0,1925.0,0.00618513906185139,0.043096170431983216,,GA,Metropolitan Statistical Area,1162.0,2881.0,0.010490653634364907,0.005171339563862928,0.005326909706922045,0.017517490814990253,86,72,180,163,156,340,85,171,327,174,192,211,247,209,289,226
"Evansville, IN",21780,0.025467579614907403,0.005778158381033939,269191.0,0.0006691176197255875,0.0023085143220973226,0.0837001511070232,210900.0,0.4405737704918033,746.0,0.27303754266211605,0.3537221431958274,121768.0,"Evansville, IN",3,21780,162600.0,0.008684863523573227,48201.92,0.1252655474222173,4.2,2023.0,723.0,80.0,128.0,47.0,898.0,80.51224944320712,8.908685968819599,14.25389755011136,5.233853006681515,0.007374679718809539,232600.0,1398.0,1826.0,0.006010318142734308,0.04160085838760308,-0.03969754253308133,IN,Metropolitan Statistical Area,1299.0,3620.0,-0.0015965213377756,0.006159317211948791,0.01448253576569431,0.012577884660032316,98,85,115,144,105,101,174,201,84,191,167,198,274,128,226,227
"Billings, MT",13740,0.05479262800143682,0.014658781314373048,185147.0,0.05113546042920404,0.011748826483494264,0.0835453978009314,363100.0,0.5657611039241052,906.0,0.1556122448979592,0.24951803910768383,83308.0,"Billings, MT",2,13740,93100.0,0.07381776239907722,54761.2,0.16706377791322669,3.3,2023.0,343.0,6.0,6.0,0.0,349.0,98.28080229226362,1.7191977077363896,1.7191977077363896,0.0,0.004189273539155903,,,,,0.036616548920308745,,MT,Metropolitan Statistical Area,2373.0,3831.0,0.010469507775217143,0.006535389699807216,0.007677016930564124,0.05667002117140756,207,261,267,224,212,142,313,282,326,27,332,155,99,101,208,228
"Louisville, KY",31140,0.05776992691311386,0.01601140845517347,1359331.0,0.030290283143355867,0.0026568731656547878,0.0822642565581938,253600.0,0.4207282913165266,903.0,0.32210834553440704,0.3560725552050473,593113.0,"Louisville/Jefferson County, KY-IN",5,31140,703800.0,0.04004728831092064,53218.880000000005,0.1770442783208741,4.5,2023.0,2914.0,98.0,145.0,3672.0,6731.0,43.29222998068638,1.455950081711484,2.1542118555935224,54.5535581637201,0.01134859630458277,261100.0,1684.0,2193.0,0.006449636154729988,0.046802654058700544,0.017617449664429685,KY,Metropolitan Statistical Area,3058.0,4153.0,0.0046628121505907,0.012058359621451104,0.06747745365882318,0.27022890411616785,220,191,197,317,183,159,121,134,232,200,225,232,200,81,94,229
"Lewiston, ME",30340,0.01241632238251994,0.001201660476294516,111532.0,0.03927616314283851,0.010454981971044955,0.0820864130761372,263000.0,0.6551290119572057,907.0,0.2720897615708275,0.34486692015209125,49923.0,"Lewiston-Auburn, ME",2,74650,50800.0,-0.023076923076923106,54637.44,0.17547294349290166,2.7,2023.0,250.0,16.0,16.0,81.0,347.0,72.04610951008645,4.610951008645533,4.610951008645533,23.34293948126801,0.006950704084289806,333300.0,3063.0,4736.0,0.00918991899189919,0.04081062722070805,,ME,Metropolitan Statistical Area,2789.0,1741.0,-0.00574904360799529,0.010604562737642586,0.00353495294889496,-0.00815758372821915,67,225,29,53,209,155,347,210,31,162,309,191,192,362,116,230
"Walla Walla, WA",47460,0.026215890313072216,0.005953944488223448,62150.0,0.03822124219037119,-0.0002895380259940806,0.0820549696388622,429700.0,0.8529538594221647,939.0,0.3206751054852321,0.21852455201303234,25032.0,"Walla Walla, WA",1,47460,29400.0,0.042553191489361764,48947.08,-0.08604635356487467,4.5,2023.0,177.0,34.0,34.0,64.0,275.0,64.36363636363636,12.363636363636363,12.363636363636363,23.272727272727273,0.010985937999360817,,,,,0.026800423479101054,,WA,Metropolitan Statistical Area,2779.0,2017.0,-0.00503199351113737,0.0064673027693739815,0.0014394406744807733,0.00612527946587564,100,223,205,116,116,11,126,139,41,8,327,86,66,316,214,231
"Indianapolis, IN",26900,0.08316683316683317,0.015828797322871336,2088343.0,0.061808672962239276,0.00962125116391951,0.0820316633979496,278200.0,0.6442080378250591,1007.0,0.37006802721088433,0.3619698058950395,888218.0,"Indianapolis-Carmel-Greenwood, IN",5,26900,1205500.0,0.10081271116792978,55980.08,0.07122671549116388,4.0,2023.0,7252.0,202.0,342.0,4960.0,12554.0,57.76644894057671,1.609048908714354,2.7242313206945994,39.50931973872869,0.014133917574289195,270000.0,1759.0,2210.0,0.006514814814814814,0.03550943339977275,0.013752455795677854,IN,Metropolitan Statistical Area,2887.0,3620.0,0.0016948797485821405,0.010377426312005751,0.11660448674637447,1.1755214443246946,276,286,312,353,239,55,203,103,148,207,231,147,172,137,122,232
"Waterloo, IA",47940,0.015220067941433891,0.004550325128069635,168404.0,-0.009708623680573932,-0.0011328924345324594,0.0819863445519054,190200.0,0.2654690618762475,762.0,0.215311004784689,0.40063091482649843,74549.0,"Waterloo-Cedar Falls, IA",2,47940,89400.0,-0.019736842105263164,50582.48,0.14589640589475672,3.7,2023.0,235.0,18.0,24.0,222.0,481.0,48.856548856548855,3.7422037422037424,4.98960498960499,46.15384615384615,0.0064521321546902035,,,,,0.046423915513819525,,IA,Metropolitan Statistical Area,2585.0,3230.0,-0.0019018070266205687,0.013590956887486856,0.00731470873358597,-0.014436925132077578,72,53,38,41,137,119,263,222,79,278,358,230,309,165,60,233
"Odessa, TX",36220,0.17874696454589606,0.02807570443416527,162300.0,0.042094719539757554,0.006461694923662702,0.0818074513483248,196500.0,0.3277027027027027,990.0,0.11738148984198646,0.5038167938931297,66082.0,"Odessa, TX",2,36220,81700.0,-0.028537455410225898,70545.8,0.1352909672128404,3.9,2023.0,690.0,0.0,0.0,0.0,690.0,100.0,0.0,0.0,0.0,0.010441572591628583,,,,,0.031434485766041353,,TX,Metropolitan Statistical Area,2014.0,4643.0,0.017634131842536687,0.010249363867684479,0.006560715999334136,-0.018722614029015355,362,240,19,29,357,109,230,148,360,360,368,119,295,67,124,234
"New York, NY",35620,0.05561708389244075,0.010035195574337848,19849599.0,0.019889689380026075,-0.005205511403106037,0.0811340623795505,610200.0,0.33493765040472545,1630.0,0.2433257055682685,0.2671255326122583,7941609.0,"New York-Newark-Jersey City, NY-NJ",5,35620,10227000.0,0.026910332362686917,67619.23999999999,0.11699322263930512,5.3,2023.0,11734.0,1894.0,2735.0,48561.0,63030.0,18.61653181024909,3.004918292876408,4.33920355386324,77.04426463588767,0.007936678826671019,713300.0,2707.0,4111.0,0.003795037151268751,0.06569579881168108,0.029360967184801412,NY,Metropolitan Statistical Area,10000.0,2349.0,0.0020985167476668294,0.01638806948541462,1.0,2.6910332362686917,212,152,166,363,348,86,54,189,162,38,16,332,22,262,30,235
"Durham, NC",20500,0.09795130312972315,0.020004280821917807,586905.0,0.06655508730993802,0.009137005215005047,0.0810665926191605,414600.0,0.657074340527578,1383.0,0.5435267857142857,0.33357452966714907,259293.0,"Durham-Chapel Hill, NC",4,20500,355200.0,0.09528214616096209,63773.32000000001,0.2839972779144637,3.8,2023.0,3127.0,86.0,92.0,3991.0,7210.0,43.37031900138696,1.1927877947295422,1.276005547850208,55.35367545076283,0.027806381198104076,383400.0,1870.0,2346.0,0.004877412623891497,0.02990799819612122,-0.0025041736227043865,NC,Metropolitan Statistical Area,3784.0,3398.0,-0.007802100376186269,0.009126869271587072,0.03334214623542199,0.317691125092365,303,297,305,321,331,284,248,24,22,143,69,106,70,155,139,236
"Bakersfield, CA",12540,0.04719369945621205,0.010170910613203254,906883.0,0.032021840262920716,0.0013680872395775824,0.0801758113541518,346600.0,0.5309187279151943,1027.0,0.2694684796044499,0.2963069821119446,301687.0,"Bakersfield-Delano, CA",4,12540,293400.0,0.06807426283218065,58795.36,0.10164074983436633,8.6,2023.0,2246.0,54.0,69.0,136.0,2451.0,91.63606691146472,2.2031823745410035,2.8151774785801713,5.54875560995512,0.008124314272739628,354600.0,1930.0,2423.0,0.005442752397067118,0.02849126216115705,0.026353276353276556,CA,Metropolitan Statistical Area,2464.0,1772.0,0.0020465963404636255,0.007109059434506636,0.027290620134543638,0.1857788847892125,186,204,254,299,287,74,6,183,159,77,111,92,112,347,183,237
"Ithaca, NY",27060,0.10254963320166213,0.002215020168341533,102555.0,-0.017813532538428385,-0.02918457373293701,0.0801232665639445,263100.0,0.21918443002780352,1266.0,0.1798695246971109,0.4811858608893957,46728.0,"Ithaca, NY",2,27060,61500.0,-0.023809523809523836,45638.32,-0.09233251287566968,3.9,2023.0,146.0,8.0,14.0,183.0,343.0,42.565597667638485,2.3323615160349855,4.081632653061225,53.352769679300295,0.0073403526793357305,346400.0,2037.0,2993.0,0.005880484988452656,0.07095402603668632,,NY,Metropolitan Statistical Area,5761.0,2349.0,-0.005125332510994198,0.021896617255796277,0.004582709086102053,-0.010911212109766805,308,33,28,47,76,8,224,202,39,352,154,348,191,257,9,238
"Charlotte, NC",16740,0.12013729227665441,0.02406745354484427,2668688.0,0.08812564855834018,0.016533842840502466,0.079957461231795,381200.0,0.7689095127610209,1353.0,0.5641618497109827,0.3549317943336831,1115218.0,"Charlotte-Concord-Gastonia, NC-SC",5,16740,1384000.0,0.10622652066181759,66158.04,0.1886707837769659,4.3,2023.0,19146.0,120.0,146.0,10127.0,29419.0,65.0803902240049,0.4078996566844556,0.4962779156327543,34.42333186036235,0.026379595738232346,372700.0,1929.0,2350.0,0.00517574456667561,0.041202037749073384,-0.03211805555555547,NC,Metropolitan Statistical Area,2489.0,3398.0,-0.002312142193388076,0.006529380902413431,0.13408340922221243,1.4243214040150292,331,331,321,357,343,169,145,30,72,195,92,195,87,153,209,239
"Canton, OH",15940,0.018968543269879845,0.001924863932032391,400960.0,-0.00283015583265771,-0.0015389289253893391,0.0799556725308214,189000.0,0.37654770575382374,687.0,0.20526315789473684,0.3634920634920635,180475.0,"Canton-Massillon, OH",3,15940,171100.0,-0.011554015020219577,54484.04,0.2798128717829702,4.3,2023.0,364.0,18.0,71.0,77.0,512.0,71.09375,3.515625,13.8671875,15.0390625,0.0028369580274276215,232400.0,1342.0,1803.0,0.005774526678141136,0.08474316508436397,0.07928642220019833,OH,Metropolitan Statistical Area,2060.0,2613.0,-0.0009120940953952306,0.0108994708994709,0.015314865407400879,-0.017694818494975097,78,69,51,33,207,279,147,317,94,210,141,361,313,230,112,240
"Vineland, NJ",47220,0.039291643608190374,0.013706552541784744,153588.0,-0.008802726005472663,-0.008604385460976884,0.0797823005442486,220500.0,0.3211503894547633,1019.0,0.2016509433962264,0.4621315192743764,57143.0,"Vineland, NJ",2,47220,60900.0,0.025252525252525304,55785.08,0.27731342572748496,7.7,2023.0,103.0,0.0,0.0,0.0,103.0,100.0,0.0,0.0,0.0,0.0018024954937612657,256100.0,1867.0,2476.0,0.007290121046466224,0.08986445544038735,0.02682563338301036,NJ,Metropolitan Statistical Area,4671.0,1894.0,0.011904057048023478,0.021183673469387754,0.0045239564055110015,0.011424132337149017,153,57,160,140,234,275,8,348,335,340,268,366,256,331,10,241
"El Paso, TX",21340,0.11124995266765118,0.015273909809551815,867161.0,0.03414797615342142,0.0038828117855030115,0.0794773029535017,191000.0,0.5453074433656958,960.0,0.41384388807069217,0.5026178010471204,318808.0,"El Paso, TX",4,21340,350000.0,0.07197549770290967,41381.6,0.24778525173651933,4.7,2023.0,1967.0,64.0,98.0,182.0,2247.0,87.53894080996885,2.848242100578549,4.361370716510903,8.09968847352025,0.0070481292815738625,234200.0,1427.0,1773.0,0.006093082835183603,0.03806305907074625,-0.010387157695939453,TX,Metropolitan Statistical Area,3032.0,4643.0,0.008225780527977952,0.015874345549738218,0.03283295633696621,0.2363168373411045,321,210,261,312,36,239,104,208,294,359,179,168,307,47,33,242
"Akron, OH",10420,0.024520648321173514,0.001947506471687439,700578.0,-0.004009110062866258,-0.0026848350947521866,0.0791282343783974,216000.0,0.3890675241157556,819.0,0.21333333333333335,0.37916666666666665,317333.0,"Akron, OH",4,10420,337700.0,-0.008514386376981764,58618.56,0.29832077949001445,4.3,2023.0,709.0,4.0,107.0,124.0,940.0,75.42553191489361,0.425531914893617,11.382978723404255,13.191489361702128,0.0029621879854915814,243600.0,1558.0,2034.0,0.006395730706075534,0.07090941671669593,0.02493074792243788,OH,Metropolitan Statistical Area,2739.0,2613.0,-0.0010146815138041424,0.012680555555555556,0.03162852638484964,-0.026929749417517208,93,67,67,19,282,299,153,312,92,239,218,347,264,232,80,243
